Título,Tipo Documento,Autores,Año,Fuente,Resumen,Enlace,PDF,Citas,Enlaces Relacionados,Idioma,Facultad,Institución,Timestamp
Formación de competencias de investigación en la Facultad de Psicología de laUniversidad de la Habana. Su evolución a través de diferentes planes de estudio,Artículo,"A Almeyda Vázquez, D Otero Solis, A García Cabezas - 2019 - bibliotecadigital.iue.edu.co",20,19 - bibliotecadigital.iue.edu.co,"… research competences in the discipline Methodology of the investigation in Psychology (MIP),through the study plans C, D and E of the career of Psychology of theUniversityofHavana…",http://bibliotecadigital.iue.edu.co/handle/20.500.12717/2082,,25,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 11:51:18
[HTML][HTML]Caperucita en Facebook: una experiencia desde Cuba,Artículo,"R Romero Reyes - Revista Estudios del Desarrollo Social: Cuba y …, 2017 - scielo.sld.cu",20,17 - scielo.sld.cu,"… , con un grupo de estudiantes de laUniversidaddeLaHabanaen el año 2012. … Con laintención de hacer más democrático y participativo el acto de escribir el informe de latesis, que …",http://scielo.sld.cu/scielo.php?pid=S2308-01322017000100002&script=sci_arttext&tlng=pt,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:18
[CITAS][C]Modelo de gestión de la extensión universitaria para la universidad de Pinar del Río [tesis doctoral],Tesis,"M González Fernández - La Habana:Universidad de La Habana, 2002",20,02,,,,13,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:18
[CITAS][C]Presupuestos para el redimensionamiento teórico del deber objetivo de cuidado en Ecuador (Tesis doctoral),Tesis,"MRI Palencia Núñez - La Habana:Universidad de La Habana, 2017",20,17,,,,6,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:18
[CITAS][C]… de los medios de programas educativos en función de la calidad de la enseñanza en la especialidad de Medicina General Integral Militar [Tesis doctoral],Tesis,"L Casas - La Habana:Universidad de La Habana, 2006",20,06,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:18
"[CITAS][C]Obtención, caracterización y aplicación de un bioproducto bacteriano para la biorremediación de derrames de hidrocarburos [Tesis doctoral]",Tesis,"R Núñez - La Habana:Universidad de La Habana, 2003",20,03,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:18
[CITAS][C]… y evaluación del servicio de referencia en línea (Biblioref) en la biblioteca de ingeniería eléctrica de la Universidad Central de Las Villas [Tesis de Maestría],Tesis,"R Manso - La Habana:Universidad de La Habana, 2003",20,03,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:18
[CITAS][C]La mediación como objeto de estudio de la comunicación: crítica y perspectivas [tesis de maestría],Tesis,"N Gámez - La Habana:Universidad de La Habana, 2005",20,05,,,,4,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 11:51:18
[CITAS][C]… para el mejoramiento de la competencia comunicativa profesional en idioma inglés del estudiante de Licenciatura en Enfermería [Tesis doctoral],Tesis,"KC García Hernández - La Habana:Universidad de La Habana, 2018",20,18,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:18
Ciudades inteligentes en el colimador de las universidades habaneras: Una revisión desde el espíritu de las Humanidades Digitales,Artículo,"N Cobas Cascaret,AR Hernández Quintana- Alcance, 2018 - scielo.sld.cu",20,18 - scielo.sld.cu,Se analiza el comportamiento de la producción científica detesissobre la temática ciudadesinteligentes en cuatro universidades habaneras en el período 2000-2016. Se evidencian …,http://scielo.sld.cu/scielo.php?pid=S2411-99702018000200072&script=sci_arttext,,1,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:27
Estudiantes y graduados de farmacia en la RealUniversidad de La Habanaen el período 1880-1898: las primeras farmacéuticas cubanas,Artículo,"P Marchante Castellanos… - Revista Cubana de …, 2010 - scielo.sld.cu",20,10 - scielo.sld.cu,"Se relacionan los doctores que se graduaron en la Facultad de Farmacia de la RealUniversidaddeLaHabanaentre 1880 y 1898, último período universitario bajo control español. Se …",http://scielo.sld.cu/scielo.php?pid=S0034-75152010000100013&script=sci_arttext&tlng=pt,,8,{},español,Facultad de Farmacia y Alimentos,Universidad de La Habana,2025-06-06 11:51:27
[CITAS][C]Un Enfoque Prospectivo Para el Desarrollo Sostenible en Ecosistemas de Montaña: Caso Guamuhaya [Tesis Doctoral],Tesis,"EN Cabrera - La Habana:Universidad de la Habana, 2017",20,17,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:27
[CITAS][C]El desempeño pedagógico del tutor del docente en formación en la escuela primaria como micro universidad [TesisdeDoctorado],Tesis,"Z Ponce Milián - La Habana:Universidad de La Habana, 2006",20,06,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:27
[CITAS][C]Factores de riesgo en la familia de los niños victimizados sexualmente [tesis de Maestría],Tesis,"I Rondón García - La Habana:Universidad de La Habana, 2003",20,03,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:27
[CITAS][C]Un Enfoque Prospectivo Para el Desarrollo Sostenible en Ecosistemas de Montaña: Caso Guamuhaya (Tesis doctoral),Tesis,"EN Cabrera Álvarez- La Habana:Universidad de La Habana, 2016",20,16,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:27
[CITAS][C]Factores de riesgo psicosociales de la conducta suicida en estudiantes del preuniversitario Eduardo García Lavandero de Artemisa (tesis de maestría),Tesis,"Y Valle -Universidad de La Habana, La Habana, 2017",20,17,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:27
[CITAS][C]Diagnóstico de Comunicación Interna en el Nivel Central de la Compañía Cubana de Aviación SATesis de Licenciatura,Tesis,"L Cortina -Universidad de La Habana, La Habana, 2008",20,08,,,,2,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 11:51:27
"[CITAS][C]Desarrollo comunitario sustentable, propuesta de una concepción metodológica en Cuba desde la Educación Popular [Tesis Doctoral]",Tesis,"M González - La Habana:Universidad de La Habana, 2003",20,03,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:27
[CITAS][C]Síntesis de péptidos modificados químicamente con posibles aplicaciones farmacéuticas [Tesis doctoral],Tesis,"HE Garay - La Habana:Universidad de La Habana, 2012",20,12,,,,2,{},español,Facultad de Química,Universidad de La Habana,2025-06-06 11:51:27
[CITAS][C]La ejecución de la responsabilidad civil derivada del delito en Cuba [tesis doctoral],Tesis,"I Gálvez - La Habana,Universidad de La Habana, 2009",20,09,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:31
[CITAS][C]Desarrollo de películas y coberturas de quitosana de empleo potencial en alimentos (tesis doctoral),Tesis,"A Casariego - La Habana:Universidad de La Habana, 2009",20,09,,,,2,{},español,Facultad de Farmacia y Alimentos,Universidad de La Habana,2025-06-06 11:51:31
[CITAS][C]… de riesgos laborales en proyectos de rehabilitación ambiental de zonas contaminadas con hidrocarburos de derrames de hidrocarburos [Tesis doctoral],Tesis,"R Núñez - La Habana:Universidad de La Habana, 2003",20,03,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:31
[CITAS][C]Caracterización de la variabilidad genética en una colección de especies del Banco de Germoplasma del género Nicotiana L. en Cuba (Tesisdedoctorado),Tesis,"MI Valdés - La Habana:Universidad de La Habana, 2010",20,10,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:31
[CITAS][C]Propuesta de un modelo de medición de la gestión del conocimiento para organizaciones de Información [TesisdeDoctorado],Tesis,"M León Santos - La Habana:Universidad de La Habana, 2008",20,08,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:31
[CITAS][C]Evaluación del Servicio de Préstamo en Sala de la Biblioteca «Pablo de La Torriente Brau» de la Facultad de Comunicación [Tesis de Maestría],Tesis,"Y Aldana - La Habana:Universidad de La Habana, 2002",20,02,,,,2,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 11:51:31
[CITAS][C]Gestión de la investigación en el campo de la información en Cuba: camino a su evaluación [tesis doctoral],Tesis,"A Martínez Rodríguez - La Habana:Universidad de La Habana, 2014",20,14,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:31
[CITAS][C]Diseño de un sistema de vigilancia tecnológica en la educación superior [Tesis Doctoral],Tesis,"V Estévez Chaviano - La Habana:Universidad de La Habana, 2009",20,09,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:31
[CITAS][C]… en la determinación de la especificidad e isotipo de los autoanticuerposeritrocitarios en pacientes con anemia hemolítica autoinmune (Tesis de Maestría),Tesis,"G Soler Noda - La Habana:Universidad de La Habana, 2014",20,14,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:31
[CITAS][C]La Asociación Cubana de Bibliotecarios: examen histórico de su papel en el desarrollo del campo bibliotecológico nacional [Tesis de Maestría],Tesis,"M Bellas Vilariño - La Habana:Universidad de la Habana, 2011",20,11,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:31
[CITAS][C]Programa psicoterapéutico grupal para escolares menores con alteraciones emocionales [Tesis doctoral],Tesis,"RAA Castellanos Cabrera - La Habana:Universidad de La Habana, 2017",20,17,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:35
[CITAS][C]Estructuración de un sistema de vigilancia científica y tecnológica [Tesis de Maestría],Tesis,"O Bouza Betancourt - La Habana:Universidad de La Habana, 2007",20,07,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:35
"[CITAS][C]… en Salud, en la comunidad universitaria Técnico Básico en Vigilancia y Lucha Antivectorial, Municipio Playa, Ciudad de La Habana [tesis de Maestría]",Tesis,"RL Rodríguez Barceló - La Habana:Universidad de La Habana, 2009",20,09,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:35
[HTML][HTML]Índices de riqueza léxica en estudiantes de 11 y 16 años de La Habana,Artículo,"L Álvarez Martín -Universidad de La Habana, 2019 - scielo.sld.cu",20,19 - scielo.sld.cu,El presente trabajo desarrolla una de las líneas de investigación impulsadas por el proyectointernacional «La enseñanza del español en el Mundo Hispánico». Se concentra en el …,http://scielo.sld.cu/scielo.php?pid=S0253-92762019000100267&script=sci_arttext,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:35
[CITAS][C]Moisture retention curves and their estimation by means of pedotransfer functions in agricultural soils of Artemisa and Mayabeque [TesisdeDoctorado],Tesis,"JA García Coronado, H Medina - AgrarianUniversity of Havana, La Habana, 2011",20,11,,,,2,{},inglés,Desconocida,Universidad de La Habana,2025-06-06 11:51:35
[CITAS][C]… grupal para incidir en los componentes dinámicos de la autorregulación que orienten a estudiantes universitarios a la formación de parejas estables [tesis],Tesis,"M Quintana - La Habana:Universidad de La Habana, 2013",20,13,,,,5,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:35
[CITAS][C]Un sistema de talleres pedagógicos para el desarrollo de los de los proyectos de vida profesionales (Tesis),Tesis,"R Meléndez Ruiz - La Habana:Universidad de La Habana, 2005",20,05,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:35
[CITAS][C]Maltrato infantil en niños de la enseñanza primaria del área de salud Luis Pasteur [tesis],Tesis,"Y Hernández Muñiz - La Habana:Universidad de la Habana, 2007",20,07,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:35
[CITAS][C]… organizacional autóctona en aras de una mejor gestión para los gobiernos autónomos descentralizados municipales de la provincia de Chimborazo [Tesis],Tesis,"NR Torres Peñafiel - La Habana:Universidad de la Habana, 2017",20,17,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:35
[CITAS][C]Estrategia para la integración social de las personas transexuales en el contexto actual de la sociedad cubana [tesis],Tesis,"M Castro Espín - La Habana:Universidad de la Habana, 2014",20,14,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:35
[PDF][PDF]La Introducción de la Planeación Estrategica Sen Cuba: Estudio de lasTesis de Maestría1994-2007. Tendencias y Perspectivas.,Tesis,"GAR PUPO- Revista Cubana de Educación Superior, 2008 - researchgate.net",20,08 - researchgate.net,"… círculos rojos los autores y tutores de lastesis. Se puede observar que las redes más densasson las del ISPJAE, laUniversidaddelaHabana, esto obedece a que las mismas fueron …",https://www.researchgate.net/profile/Guillermo-Ronda-Pupo/publication/260478826_La_Introduccion_de_la_Planeacion_Estrategica_Sen_Cuba_Estudio_de_las_Tesis_de_Maestria_1994-2007_Tendencias_y_Perspectivas/links/0f31753161b44323b3000000/La-Introduccion-de-la-Planeacion-Estrategica-Sen-Cuba-Estudio-de-las-Tesis-de-Maestria-1994-2007-Tendencias-y-Perspectivas.pdf,,9,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:40
[CITAS][C]Proyectos futuros en estudiantes de la Licenciatura en Informática en la filial universitaria “René Ramos Latour” en el curso 2010-2011 [tesisde diploma],Tesis,"Y Balseiro - La Habana:Universidad de La Habana, 2011",20,11,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:40
[CITAS][C]Variables psicosociales e historia de consumo de alcohólicos deambulantes residentes en La Colonia [tesis],Tesis,"GM Galán - La Habana:Universidad de La Habana, 2012",20,12,,,,3,{},español,"Facultad de Filosofía, Historia y Sociología",Universidad de La Habana,2025-06-06 11:51:40
[CITAS][C]Comportamiento de Lambda y M-en protocolos Rorschach de pacientes esquizofrénicos paranoides [tesis],Tesis,"P Fernández - La Habana:Universidad de La Habana, 2010",20,10,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:40
[CITAS][C]Contenidos de adicciones en los programas de formación de Licenciados en Psicología en Cuba [tesis],Tesis,"S Quiala - La Habana:Universidad de La Habana, 2009",20,09,,,,3,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 11:51:40
[CITAS][C]Repercusión del divorcio de los padres en niños de edad escolar [tesis],Tesis,"Y Castillo - La Habana:Universidad de La Habana, 2014",20,14,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:40
[CITAS][C]Bibliotecología cubana: examen histórico de su desarrollo en el período de la República (1902-1958)[Tesis Doctoral],Tesis,"Z Rivera - La Habana,Universidad de La Habana, 2008",20,08,,,,5,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:40
[CITAS][C]Creencias de control y adherencia terapéutica en pacientes con Diabetes Mellitus [tesis],Tesis,"S González Villar - La Habana:Universidad de la Habana, 2010",20,10,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:40
[CITAS][C]Formación de la identidad universitaria en la Universidad Bolivariana de Venezuela [tesis],Tesis,"AC Martín Arteaga - La Habana:Universidad de La Habana, 2012",20,12,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:40
Campo de la Comunicación social en Cuba,Artículo,"HS Medina- Anales de la Academia de Ciencias de Cuba, 2018 - revistaccuba.sld.cu",20,18 - revistaccuba.sld.cu,… adscripto al programa de maestría ydoctoradoen comunicación social de la Facultad deComunicación de laUniversidaddelaHabanaquienes han principalmente conducido los …,http://revistaccuba.sld.cu/index.php/revacc/article/view/412,,1,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 11:51:40
[CITAS][C]Perfeccionamiento metodológico del seguimiento farmacoterapéutico en el marco del sistema de salud cubano [tesis],Tesis,"A Bermúdez del Sol- La Habana:Universidad de la Habana, 2007",20,07,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:46
[CITAS][C]Estudio de la motivación en pacientes psiquiátricos con trastornos de nivel de funcionamiento neurótico [tesisde diploma],Tesis,"Y Cancañón - La Habana:Universidad de La Habana, 2014",20,14,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:46
[CITAS][C]El proceso de aceptación de la diabetes mellitus en niños escolares de la provincia Pinar del Río [tesis],Tesis,"A Rivero, M Roca - La Habana:Universidad de La Habana, 2005",20,05,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:46
[CITAS][C]Vibliosom: Metodología para la visualización de información métrica con mapas auto-organizados [Tesis Doctoral],Tesis,"MV Guzmán - La Habana:Universidad de La Habana, 2009",20,09,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:46
[CITAS][C]Evolución del pensamiento político de Juan Marinello hacia el marxismo [Tesis],Tesis,"A López Hernández - La Habana:Universidad de La Habana, 2008",20,08,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:46
[CITAS][C]Proyectos de vida y valores en estudiantes de la Licenciatura en Derecho [Tesis],Tesis,"M Rodríguez Ramos - La Habana:Universidad de La Habana, 2010",20,10,,,,2,{},inglés,Facultad de Derecho,Universidad de La Habana,2025-06-06 11:51:46
[CITAS][C]Los Estudios Sociales de la Ciencia y la Tecnología en el campo de la Salud: una experiencia en la educación de posgrado [tesis],Tesis,"ME Macías Llanes - La Habana:Universidad de La Habana, 2006",20,06,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:46
[CITAS][C]Caracterización sociopsicológica de familias con bajo capital cultural y bajo capital económico [Tesisde Graduación],Tesis,"V Domínguez - La Habana:Universidad de La Habana, 2010",20,10,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:46
[CITAS][C]Proyectos profesionales y valores asociados al desempeño de la profesión en estudiantes de la Licenciatura en Economía [Tesis],Tesis,"L Pérez, R Ramos - La Habana:Universidad de La Habana, 2011",20,11,,,,2,{},español,Facultad de Economía,Universidad de La Habana,2025-06-06 11:51:46
[CITAS][C]Actividad antimicrobiana de extractos de hojas secas de tres variedades de Moringa oleifera Lam cultivadas en Cuba [Tesisde curso],Tesis,"V Abascal - La Habana:Universidad de la Habana, 2015",20,15,,,,2,{},inglés,Desconocida,Universidad de La Habana,2025-06-06 11:51:46
[CITAS][C]Un acercamiento a la religiosidad popular cubana en el cine de ficción de Tomás Gutiérrez Alea [tesisde pregrado],Tesis,"L Villar - La Habana:Universidad de La Habana, 2014",20,14,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:50
[CITAS][C]Servicio de Referencia Virtual: diseño de un modelo basado en la calidad total para su gestión y desarrollo [Tesisde Estudios Avanzados],Tesis,"R Manso - La Habana:Universidad de La Habana, 2007",20,07,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:50
Las concepciones de curriculum y su importancia en la elaboración de undoctoradocurricular en estomatología,Artículo,"DV Morales - Revista Cubana de Estomatología, 2011 - medigraphic.com",20,11 - medigraphic.com,"… , como base teórica para implementar unDoctoradoCurricular Colaborativo en Ciencias …de la Educación Superior de laUniversidaddeLaHabana. En esta propuesta de definición de …",https://www.medigraphic.com/cgi-bin/new/resumen.cgi?IDARTICULO=33745,,9,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:50
[CITAS][C]Modelo de evaluación de empresas de transporte turístico [Tesis],Tesis,"L Cuétara Sánchez - La Habana:Universidad de La Habana, 2000",20,00,,,,5,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:50
"[CITAS][C]Santiago Álvarez, apasionado por la realidad (tesis de licenciatura)",Tesis,"N González Breijo -Universidad de La Habana, La Habana, 2013",20,13,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:50
[CITAS][C]Elaboración de puré de guayaba-acerola (tesisde grado),Tesis,"A González - La Habana:Universidad de La Habana, 2014",20,14,,,,5,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:50
[CITAS][C]ViBlioSOM: metodología para el análisis y visualización métrica [Tesisdedoctorado],Tesis,"MV Guzmán - La Habana:Universidad de La Habana, 2010",20,10,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:50
[CITAS][C]Precedentes en la investigación de la actividad antiplasmodial de especies de plantas utilizadas en la medicina tradicional contra la malaria en Cuba [tesis],Tesis,"L González Sanz - La Habana:Universidad de La Habana, 2021",20,21,,,,1,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:50
"[CITAS][C]Estudio multidimensional de la revista Biotecnología Aplicada, 1984-2012 [Tesis de maestría]",Tesis,"E Galbán Rodríguez - La Habana:Universidad de La Habana, 2016",20,16,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:50
[CITAS][C]Métodos semicuantitativos avanzados para la seguridad y fiabilidad de la industria nuclear y otras prácticas riesgosas (Tesisen opción al grado científico de …,Tesis,"M Perdomo -Universidad de La Habana. Instituto Superior de …, 2016",20,16,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:50
[CITAS][C]Discurso de agradecimiento por elDoctoradoHonoris Causa,Artículo,"W Torres Yribar - La Habana:Universidad de La Habana, 2007",20,07,,,,3,{},inglés,Desconocida,Universidad de La Habana,2025-06-06 11:51:56
[HTML][HTML]Una propuesta de estructuración del diccionario ideográfico y semántico de valoraciones utilitarias,Artículo,"M Gonzalez Jurado- Lingüística, 2016 - scielo.edu.uy",20,16 - scielo.edu.uy,"… Extranjeras de laUniversidaddeLaHabana, trabaja en una … fue recogido en unatesisdoctoral. La presente propuesta de … lo que se ha venido planteando en estatesis, se trata de un …",http://www.scielo.edu.uy/scielo.php?pid=S2079-312X2016000100008&script=sci_arttext,,1,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:56
[CITAS][C]Validación de La Escala de Resiliencia de Wagnild & Young (1993) al contexto sociocultural cubano [tesis],Tesis,"G González - La Habana:Universidad de La Habana, 2011",20,11,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:56
[CITAS][C]Bases Filosóficas de la Educación Ambiental [tesis],Tesis,"ÓF Couceiro - La Habana:Universidad de la Habana, 2013",20,13,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:56
[CITAS][C]Mujer cubana y participación social: un estudio sobre el empoderamiento femenino en Cuba [Tesisen opción al grado científico de Doctora en Ciencias de la …,Tesis,"T Caram León - … :Universidad de La Habana, Centro de Estudios para …, 2000",20,00,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:56
[CITAS][C]Evaluación Integral del Nivel de Seguridad de la UEB Depósito GLP Camagüey (Tesisen opción al Título de Ingeniería en Tecnologías Nucleares y …,Tesis,"A Dámera -Universidad de La Habana. Instituto Superior de …, 2018",20,18,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:56
[CITAS][C]Historia del Centro Nacional de Cirugía de Mínimo Acceso (2005-2014)[Tesis],Tesis,"J Nogueira Lavoy - La Habana:Universidad de La Habana, 2014",20,14,,,,3,{},español,"Facultad de Filosofía, Historia y Sociología",Universidad de La Habana,2025-06-06 11:51:56
[CITAS][C]Proyectos profesionales y valores en estudiantes de Psicología [Tesis],Tesis,"G García Ramos - La Habana:Universidad de La Habana, 2011",20,11,,,,2,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 11:51:56
[CITAS][C]Hechos y personalidades relacionados con la enfermería cubana 1899-1958 [tesis],Tesis,"E Ancheta Niebla - La Habana:Universidad de La Habana, 2015",20,15,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:51:56
[CITAS][C]Surgimiento y desarrollo de las Escuelas de Enfermeras en Cuba.(1899-1909)[Tesis],Tesis,"MC Amaro Cano - La Habana:Universidad de la Habana, 2009",20,09,,,,2,{},inglés,Desconocida,Universidad de La Habana,2025-06-06 11:51:56
[CITAS][C]Tesisde Máster,Tesis,"C REY-MAFULL - IMRE-Universidad de La Habana, Cuba, 2007",20,07,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:52:03
[CITAS][C]La mediación como objeto de estudio de la comunicación: crítica y perspectivas,Artículo,N GÁMEZ TORRES - 2005 - … :Universidad de la Habana.Tesis…,20,05 - … :Universidad de la Habana.Tesis…,,,,4,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 11:52:03
[CITAS][C]Modelo computacional de apoyo al proceso de ingreso a la educación superior cubana,Artículo,"I García -Universidad de La Habana:Tesispresentada en …, 2021",20,21,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 11:52:03
[CITAS][C]Estudio de las diferentes áreas de vida de sujetos alcohólicos [tesis],Tesis,"J López -Universidad de la Habana: Facultad de Psicología, 2011",20,11,,,,2,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 11:52:03
[CITAS][C]Humanidades Digitales para las Ciencias de la Información en Cuba: Propuesta de transversalización (DoctorTesisdeDoctorado),Tesis,"S Rodríguez Roche -Universidad de La Habana, Facultad de Comunicación, 2019",20,19,,,,4,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 11:52:03
[PDF][PDF]La comunicación para el cambio social: una aspiración dentro del campo académico de la comunicación social en Cuba,Artículo,"HS Medina,LA de la Noval Bautista… - Estudios del desarrollo …, 2021 - academia.edu",20,21 - academia.edu,"… :tesisdedoctorado, maestría y trabajos de grado en diferentes momentos históricos). Laselección muestral obedeció a un criterio cualitativo enfocado en el tratamiento temático, las …",https://www.academia.edu/download/66276480/553_1874_1_PB.pdf,,19,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 11:52:03
[CITAS][C]Estudio de la Dinámica familiar en familias con un miembro alcohólico [tesis],Tesis,"Y Martínez Ramos -Universidad de la Habana: Facultad de Psicología, 2009",20,09,,,,4,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 11:52:03
"Aplicación del diagnóstico geoecológico del paisaje en la gestión del turismo litoral: Caso destino turístico Litoral Norte de Holguín, Cuba",Artículo,"LO Osorio, J Alberto,E Salinas Chávez… - 2012 - rua.ua.es",20,12 - rua.ua.es,"… sobre la base del proceso de ordenamiento geoecológico propuesto por el Grupo deGeoecología, Paisajes y Turismo de la Facultad de Geografía de laUniversidaddeLaHabana. El …",https://rua.ua.es/dspace/handle/10045/23171,,6,{},español,Facultad de Turismo,Universidad de La Habana,2025-06-06 11:52:03
[CITAS][C]… de resultados de aprendizaje sobre gobernabilidad en la Carrera de Economía de la Universidad Católica de Santiago de Guayaquil (TesisdeDoctorado),Tesis,"M Toscaninis - Presentada enUniversidad de La Habana. Cuba, 2015",20,15,,,,4,{},español,Facultad de Economía,Universidad de La Habana,2025-06-06 11:52:03
[CITAS][C]Estudio de la subjetividad familiar en familias de alto capital cultural y bajo capital económico [Tesis de Licenciatura],Tesis,"V Hidalgo -Universidad de la Habana, Facultad de Psicología, 2011",20,11,,,,2,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 11:52:03
[PDF][PDF]Tesisde Diploma,Tesis,MC Soto - 2021 - observatorio.anec.cu,20,21 - observatorio.anec.cu,"… investigación responde a una solicitud del Banco Central de Cuba, en el marco de trabajoestablecido entre esta institución y la Facultad de Economía de laUniversidaddeLaHabana…",https://observatorio.anec.cu/uploads/files/fc153ff0-e6ba-11ed-96ad-2d999ad90845/2021_-_Fintech_y_su_impacto_en_la_Inclusion_Financiera.pdf,,1,{},español,Facultad de Economía,Universidad de La Habana,2025-06-06 11:52:10
La controversia entre homosexualidad y familia: el caso cubano (Controversy Homosexuality and Family: The Cuban Case),Artículo,"L Robledo Díaz- Papers Revista de Sociología (UAB), 2004 - papers.ssrn.com",20,04 - papers.ssrn.com,… El presente artículo constituye un resumen de latesisHomosexualidad y familia: acoso y …por la Universidad Autónoma de Barcelona y laUniversidaddeLaHabana. En la misma nos …,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2907111,,20,{},español,"Facultad de Filosofía, Historia y Sociología",Universidad de La Habana,2025-06-06 11:52:10
